objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,modelFlux_u,modelFlux_g,modelFlux_r,modelFlux_i,modelFlux_z,specobjid,class,redshift,plate,mjd,fiberid
1237664668423422318,127.229014382281,24.0501343689732,19.46045,19.13115,18.66609,18.61304,18.23023,4469,301,3,110,16.43579,22.2604,34.16335,35.8736,51.02912,10816566995048484864,QSO,0.3044845,9607,58085,169
1237651497364947495,113.006865847772,39.2029753205792,19.42188,17.81517,16.85259,16.37835,16.02772,1402,301,6,43,17.03024,74.80508,181.5364,280.9706,388.0715,1951345393254033408,GALAXY,0.1328505,1733,53047,585
1237661874007769196,164.402887094754,44.0713642099013,17.62237,15.80732,14.90768,14.38922,14.00952,3818,301,6,71,89.3408,475.4149,1088.749,1755.148,2489.96,1533637902255286272,GALAXY,0.03431229,1362,53050,590
1237651250970624027,224.721259829324,58.6001291884717,19.06093,18.21501,17.95953,17.89213,17.85403,1345,301,3,492,23.74728,51.75984,65.49147,69.68614,72.16744,7643928638749167616,STAR,-0.0004937018,6789,56401,706
1237662266463682686,228.327433615013,4.47747429969745,16.79291,14.92177,14.05159,13.64913,13.35399,3910,301,1,121,191.794,1074.712,2395.327,3470.138,4554.098,664447830437423104,GALAXY,0.03778353,590,52057,607
1237652600637030671,317.113230322324,-6.08599019649696,19.46002,17.46988,16.37964,15.9094,15.52237,1659,301,5,79,16.44215,102.8126,280.6353,432.7523,618.0884,718426430060390400,GALAXY,0.1210314,638,52081,372
1237665548892766421,222.261594795321,22.1679974712279,18.78511,17.25702,16.49208,16.06453,15.77276,4674,301,3,126,30.61585,125.0816,253.0284,375.135,490.7881,2413980041055594496,GALAXY,0.1177817,2144,53770,184
1237661872935206960,168.368434822129,43.9035614874918,19.25674,18.97996,18.96719,18.78751,18.74203,3818,301,4,89,19.82814,25.58651,25.88905,30.54788,31.83861,9412532692078317568,QSO,1.777914,8360,57452,34
1237659324410167418,224.885769748909,51.8281646232573,19.26825,18.1098,17.69364,17.46689,17.38599,3225,301,1,107,19.61909,57.0269,83.66489,103.0961,111.0671,1310582445921298432,GALAXY,0.03014969,1164,52674,127
1237648704041648255,186.715252960647,-0.283174136088063,18.35129,17.01887,16.46089,16.21014,16.07045,752,301,3,288,45.65408,155.7592,260.4019,328.0515,373.0932,2880081168219269120,STAR,0.0003486575,2558,54140,106
1237662300830433311,231.41003321314,40.8802543490481,18.75148,17.54487,17.06574,16.87241,16.79929,3918,301,1,228,31.57913,95.95152,149.178,178.2519,190.6685,3277638467659524096,STAR,-0.0004458691,2911,54631,523
1237660555449794834,64.1166798857256,27.5738698870795,19.36937,17.49651,16.58715,16.13794,15.88146,3511,301,6,25,17.87415,100.322,231.8132,350.6111,444.034,1407473064123328512,STAR,2.468673e-05,1250,52930,357
1237657628986572860,164.034479934143,50.1836497919705,18.95254,17.02663,16.01623,15.59652,15.24142,2830,301,3,332,26.2405,154.6489,392.2021,577.2897,800.628,986320249009760256,GALAXY,0.1175659,876,52669,116
1237662501085053137,250.493163143542,29.6183690304001,19.07614,18.73561,18.55094,18.44975,18.26041,3964,301,6,255,23.41691,32.0445,37.98557,41.69575,49.62949,5855823105520586752,QSO,2.190506,5201,55832,64
1237663463144882222,352.417420033638,1.10002259704123,19.23255,17.44747,16.70391,16.21025,15.83159,4188,301,6,59,20.27489,104.9569,208.1792,328.0203,464.9041,432439053267265536,GALAXY,0.06523105,384,51821,340
1237660562429837354,117.017202738495,22.2440312011344,17.42515,15.94268,15.37048,15.17225,15.09276,3513,301,3,36,107.1373,419.6897,710.8964,853.2988,918.1139,3255056420889978880,STAR,5.202552e-05,2891,54507,290
1237656567042801972,322.699574320672,-1.05967568091875,19.49242,18.06935,17.50183,17.2891,17.17293,2583,301,1,132,15.95878,59.19172,99.83123,121.4394,135.1501,2207967563114191872,STAR,-0.0003167804,1961,53299,283
1237658422478307363,155.930178155675,5.70632799334327,17.68306,16.5077,16.10708,15.95289,15.89548,3015,301,1,279,84.48428,249.4143,360.7194,415.7627,438.3339,1123704778015139840,STAR,8.322491e-05,998,52750,206
1237651821637599600,220.48169196869,3.40769768855725,19.32859,17.98631,17.44911,17.14046,16.93097,1478,301,2,83,18.55834,63.89655,104.7989,139.2564,168.8902,660964577080535040,GALAXY,0.09011479,587,52026,223
1237661949716201603,181.545674011163,12.3999476557379,19.05951,18.90419,18.894,18.7264,18.67095,3836,301,3,218,23.77825,27.43597,27.69434,32.31654,33.99493,1813867683674875904,QSO,1.712738,1611,53147,156
1237654953205367125,251.978889090437,42.6333229842394,19.40302,18.90958,18.18259,17.79879,17.51913,2207,301,3,79,17.32866,27.30001,53.32864,75.94161,98.24815,710531936539404288,QSO,0.2456102,631,52079,324
1237661387616026821,244.377724259406,39.2342195862333,18.08239,16.76142,16.17909,15.7987,15.56317,3705,301,4,274,58.4847,197.4388,337.571,479.2044,595.2925,1505432400597903360,GALAXY,0.07700947,1337,52767,379
1237652600111038684,341.929084407289,-8.85779255246356,19.11255,17.73252,17.20311,16.88488,16.66951,1659,301,4,245,22.64459,80.72179,131.4487,176.2173,214.8783,814162009015740416,GALAXY,0.07501153,723,52201,496
1237648720695918624,184.728482811009,-0.525066150218892,18.61835,17.58243,17.14165,17.02488,16.95793,756,301,2,460,35.69896,92.68907,139.1038,154.8991,164.7473,2880135594044844032,STAR,0.000551518,2558,54140,304
1237651192433672418,135.605826697561,55.6092182208673,18.14975,16.00864,15.02502,14.57318,14.22363,1331,301,6,217,54.96644,394.9502,977.2222,1481.593,2044.313,506773462468028416,GALAXY,0.08132495,450,51908,431
1237664870285574171,138.455230857667,33.8499880947957,16.69733,15.6214,15.30252,15.20193,15.18709,4516,301,3,90,209.4441,564.2087,756.8172,830.2902,841.7138,1433293996246984704,STAR,-0.0001020248,1273,52993,85
1237657589782151322,168.228992351912,53.3289110305106,18.0272,16.46757,15.73388,15.34151,15.03659,2821,301,2,136,61.53431,258.805,508.6834,730.1216,966.8628,1139462152336205824,GALAXY,0.07936235,1012,52649,187
1237658206124048486,191.863744438925,50.9930160177657,19.57262,19.36035,19.39312,19.2608,19.10397,2964,301,6,351,14.82219,18.02399,17.48773,19.75345,22.80109,1440138451818145792,QSO,2.011683,1279,52736,409
1237648721248387129,220.295022839617,-0.134301616102958,19.51374,18.27047,16.85988,16.37903,16.0738,756,301,3,698,15.64834,49.18232,180.3223,280.7928,371.9453,4528527844788424704,GALAXY,0.1402313,4022,55352,576
1237655743482691702,226.550918528952,5.39272393781308,18.09579,16.38093,15.58748,15.19705,14.90611,2391,301,3,130,57.7675,280.3035,582.1155,834.0241,1090.324,2061525279783806976,GALAXY,0.0376344,1831,54557,9
1237664817672224844,169.887250406016,35.6098244505265,18.22463,17.22841,16.83044,16.65181,16.47216,4504,301,1,90,51.30307,128.4212,185.2775,218.4118,257.7105,2376901480226514944,GALAXY,0.02140767,2111,53467,461
1237658203444478124,207.643155539879,46.6320655083082,18.38957,17.01098,16.32338,15.94882,15.69979,2964,301,1,424,44.07241,156.8943,295.5624,417.3221,524.9091,1445656350922139648,GALAXY,0.06207265,1284,52736,3
1237665442598027300,216.712791356895,26.7996701591351,18.69654,17.55243,17.17864,17.0412,17.02781,4649,301,5,213,33.21805,95.28571,134.4443,152.5873,154.4771,2399459341565454336,STAR,9.015776e-05,2131,53819,606
1237663789023625485,110.068590455931,41.3456964708734,17.66582,16.41618,15.77759,15.38944,15.12837,4264,301,5,30,85.83644,271.3493,488.6125,698.5915,888.4874,2098758021164328960,GALAXY,0.06585579,1864,53313,293
1237657628434366583,124.240217208122,31.3399281755347,17.99365,16.93146,16.51253,16.3315,16.26172,2830,301,2,98,63.46543,168.8175,248.3069,293.359,312.8301,3589487181565108224,STAR,-0.0001517093,3188,54831,430
1237648721224269916,165.272615631112,-0.0320420680282826,19.34051,18.82448,18.66954,18.67161,18.44065,756,301,3,330,18.35567,29.52587,34.05467,33.98951,42.03432,4319018102300102656,QSO,2.465599,3836,55302,240
1237661059574203660,49.665099654597,41.7720034035862,19.20528,17.99258,17.37716,16.94209,16.74133,3629,301,1,65,20.7906,63.52839,111.9783,167.1717,201.123,1875881786131638272,GALAXY,0.1350829,1666,52991,482
1237655468065358230,235.991945478593,0.91640458498303,19.38969,17.97829,17.20847,16.79663,16.45068,2327,301,2,91,17.54262,64.36972,130.8011,191.1389,262.8602,385149330853488640,GALAXY,0.1135618,342,51691,333
1237655125009170518,184.270072730239,4.72952879365261,19.47057,18.86428,18.36699,18.36729,18.37995,2247,301,3,157,16.28323,28.46312,44.99897,44.98579,44.453,949151253550622720,QSO,1.141796,843,52378,64
1237662246057738423,206.808504975612,6.91336981455714,19.27973,18.10225,17.59174,17.36513,17.18845,3905,301,3,47,19.41272,57.42487,91.89706,113.2267,133.2311,2030008047056742400,GALAXY,0.02328146,1803,54152,38
1237653651843776583,20.8861532890128,14.323323845083,17.47111,16.46566,16.09274,15.97011,15.957,1904,301,3,285,102.6965,259.2598,365.5135,409.218,414.1905,12461630185886994432,STAR,-0.0001276083,11068,58488,618
1237665548889882705,215.324738918793,23.9775814700438,18.73189,17.00054,16.13227,15.65701,15.26854,4674,301,3,82,32.15408,158.4107,352.4457,546.0015,780.8795,2395923311851759616,GALAXY,0.04075017,2128,53800,30
1237662224059990094,163.24621802559,37.1076298152565,18.26818,17.15364,16.74476,16.52858,16.42636,3900,301,2,260,49.28603,137.5767,200.4917,244.6617,268.8146,2354355169329702912,GALAXY,0.04479998,2091,53447,358
1237661464375722216,235.510187667946,34.5401333910868,19.13991,18.14426,17.71389,17.38379,17.2564,3723,301,3,78,22.0809,55.24509,82.1186,111.2971,125.1477,1578557347310102528,GALAXY,0.08211446,1402,52872,166
1237662529526693934,208.081803438105,13.5757921401546,16.09138,14.96332,14.31066,13.93558,13.65086,3971,301,3,64,365.9727,1034.359,1886.848,2665.44,3464.623,2000765430855133184,GALAXY,0.03684952,1777,53857,150
1237658801496391771,166.622287931722,53.3264332842449,19.42631,19.60749,19.39666,19.37779,19.31402,3103,301,3,84,16.9608,14.35449,17.43066,17.73526,18.78104,7549276634458902528,QSO,1.40713,6705,56636,428
1237665331457097738,168.967918612919,32.4103162262932,19.07792,17.89813,17.40544,17.06625,16.95788,4623,301,6,81,23.37856,69.30231,109.0993,149.1073,164.7553,2372294806735972352,GALAXY,0.05843749,2107,53786,86
1237661126152093962,132.134351405522,29.7291997243051,19.25651,18.25566,17.6677,17.29208,17.09965,3644,301,5,155,19.83239,49.85785,85.688,121.1065,144.5872,1789154782515062784,GALAXY,0.1427607,1589,52972,363
1237662195074203792,217.076778657561,38.1099978265408,19.30392,18.87873,18.24853,17.80274,17.62435,3893,301,4,340,18.98488,28.08681,50.18636,75.66603,89.17258,1555008835540772864,QSO,0.1996301,1381,53089,513
1237662263253467472,238.720168955882,5.70835856112493,19.40266,17.68882,17.02095,16.95334,16.60734,3909,301,3,289,17.33433,84.03695,155.4607,165.4487,227.5413,2051438611752052736,STAR,-3.054657e-05,1822,53172,178
1237659162818118140,253.572679049707,29.9133870456532,18.86239,17.7511,17.287,16.89235,16.73681,3187,301,4,200,28.51237,79.35206,121.6749,175.0088,201.9614,1512090218767869952,GALAXY,0.07089662,1343,52790,24
1237661949737435260,230.81358499617,8.66317731928043,18.35015,16.50042,15.63568,15.19958,14.84073,3836,301,3,542,45.70201,251.0914,556.835,832.0886,1157.999,1937811243339376640,GALAXY,0.03075487,1721,53857,500
1237657069546373315,22.5963988077837,-0.902621000430689,19.49446,18.41228,17.96331,17.66137,17.59594,2700,301,1,16,15.92876,43.16047,65.26406,86.18874,91.53712,1214846593212114944,GALAXY,0.09905635,1079,52621,2
1237665026516189230,186.45812712611,36.1277362093642,18.74262,17.63208,17.15951,16.93551,16.84783,4552,301,6,108,31.83791,88.54608,136.8351,168.1882,182.3309,2255209731868092416,STAR,0.000183143,2003,53442,117
1237648703504187540,185.35352829115,-0.654370557940983,19.00114,17.57368,17.03472,16.83972,16.7336,752,301,2,279,25.09179,93.43875,153.5011,183.7006,202.5603,2880122399905310720,STAR,0.0001949426,2558,54140,256
1237666229110965281,277.092228199578,22.6105721835896,18.93406,17.41425,16.74884,16.47384,16.36722,4832,301,6,168,26.69098,108.2184,199.7401,257.3148,283.8633,2853131584725346304,STAR,-0.0002199334,2534,53917,368
1237651537641144387,199.944418640525,65.9112134916843,16.90095,15.39509,14.90421,14.75871,14.70286,1412,301,1,209,173.6288,694.9637,1092.236,1248.867,1314.785,2752908911836162048,STAR,-6.120554e-05,2445,54573,304
1237662303516950632,238.330687563137,39.5194770239601,19.14682,17.93967,17.37149,16.92671,16.7277,3918,301,6,261,21.94084,66.70058,112.5651,169.5564,203.6644,1186776059593385984,GALAXY,0.07882228,1054,52516,282
1237664668961275922,128.951382831697,25.5753128626604,17.75823,16.70631,16.27509,15.99742,15.82102,4469,301,4,125,78.8326,207.7189,309.0048,399.0535,469.4532,2173074837289854976,GALAXY,0.04365716,1930,53347,320
1237657628447539374,157.1766747212,48.3387617351612,18.08686,16.67991,15.93843,15.55834,15.29172,2830,301,2,299,58.2442,212.8319,421.337,597.9512,764.3851,984082737293977600,GALAXY,0.1031428,874,52338,168
1237661357542474000,178.539030723429,47.4139853807923,19.59653,18.49095,18.734,18.90974,19.03546,3698,301,4,140,14.49937,40.14384,32.09177,27.29522,24.28922,3750446340472152064,STAR,-0.0004310876,3331,54977,268
1237662236949282925,230.424275049726,6.54760946652398,17.21138,16.02533,15.61775,15.4797,15.44567,3903,301,2,327,130.4506,388.9264,566.1062,642.8651,663.3298,3066973139037612032,STAR,-1.374212e-05,2724,54616,79
1237665549425770799,213.111749475799,24.7693145033409,18.96834,17.83783,17.40038,17.14459,17.00699,4674,301,4,67,25.8614,73.26001,109.6092,138.7276,157.468,2391582989197797376,GALAXY,0.03839132,2124,53770,624
1237662337866006586,241.16673219195,32.4814416783762,16.80767,15.9199,15.51485,15.27048,15.06812,3926,301,6,98,189.2041,428.5886,622.3849,779.4841,939.1863,1597736408074708992,GALAXY,0.03015476,1419,53144,307
1237657607503937646,137.83915353973,46.5800789141255,19.38079,17.9319,17.26414,16.85192,16.63659,2825,301,3,213,17.68707,67.18011,124.264,181.6475,221.4926,1012236012132263936,GALAXY,0.1030922,899,52620,189
1237661971728302210,198.534372368297,7.399504906974,19.1617,18.66181,18.65509,18.70182,18.69558,3841,301,4,224,21.64231,34.2983,34.51096,33.0567,33.23174,2021001403513726976,QSO,0.658828,1795,54507,40
1237661972261175300,189.264989489477,7.99789417333408,19.30787,17.67991,16.81869,16.40527,16.12256,3841,301,5,163,18.91592,84.72962,187.2947,274.0884,355.6108,1833094848995944448,GALAXY,0.093684,1628,53474,472
1237665534931829348,241.548249076246,18.3289247183154,17.70969,16.47671,15.88873,15.53056,15.23172,4671,301,1,91,82.43707,256.6361,441.0698,613.4429,807.8145,2477092560007358464,GALAXY,0.03659013,2200,53875,410
1237652599571415304,335.624337663097,-8.8082627497146,19.44326,17.95531,17.08486,16.65972,16.3147,1659,301,3,203,16.69806,65.74698,146.5736,216.8266,297.9327,810701571129108480,GALAXY,0.08261713,720,52206,195
1237660583372587271,156.995408929585,8.35468047891051,19.18873,17.37989,16.57546,16.18322,15.88508,3518,301,2,109,21.11001,111.6976,234.3228,336.2878,442.5549,1395041433051752448,GALAXY,0.04683166,1239,52760,187
1237662498388443321,220.828014937879,45.3684258378519,19.3206,18.2036,17.81004,17.52028,17.38995,3964,301,1,68,18.69542,52.30695,75.15946,98.14919,110.6625,1885948922564732928,GALAXY,0.06450513,1675,53466,242
1237665127475839126,200.48054451117,33.3317510352446,19.57825,18.29961,17.76427,17.47615,17.23852,4576,301,2,534,14.74561,47.88013,78.39578,102.2205,127.2263,2378016386141153280,GALAXY,0.06354045,2112,53534,421
1237658492272443530,164.043220219617,9.0574643790722,19.46662,18.53465,18.26287,18.16849,18.16139,3031,301,3,293,16.3425,38.56011,49.52792,54.02572,54.37043,6033840087401517056,STAR,9.910278e-05,5359,55953,518
1237665330919571562,167.348645145728,31.7806938529356,18.33224,17.07872,16.57423,16.27849,16.06008,4623,301,5,71,46.46204,147.4049,234.5888,308.038,376.6758,2355485467501160448,GALAXY,0.04707528,2092,53460,374
1237661957762842815,217.839938547051,46.8946397997629,19.27602,18.34453,17.83606,17.50894,17.37532,3838,301,2,120,19.47921,45.93969,73.37955,99.17925,112.1637,1884840614810380288,GALAXY,0.2147783,1674,53464,306
1237661387067949090,213.281011402297,53.9334609299063,17.97703,17.09739,16.78414,16.66396,16.637,3705,301,3,103,64.4443,144.892,193.3502,215.9817,221.4095,8263176342700576768,STAR,-0.0004051302,7339,56783,716
1237666246295683232,339.682674651381,23.7834902744684,18.25754,17.13855,16.73291,16.55265,16.50149,4836,301,6,242,49.77139,139.5024,202.6924,239.2979,250.8418,2545752658703050752,STAR,-0.0001991281,2261,53612,338
1237658492821438564,192.051314228336,10.0633855361005,19.28279,18.04587,17.47127,17.14869,16.92549,3031,301,4,478,19.35804,60.48558,102.6814,138.2052,169.7449,2016581087848851456,GALAXY,0.04671166,1791,54266,343
1237662224625369181,240.278668148042,25.2772219198026,19.0309,17.0228,16.0425,15.56783,15.21649,3900,301,3,695,24.41326,155.1953,382.8264,592.7445,819.2299,1864584313249490944,GALAXY,0.06788909,1656,53533,342
1237651252560003159,130.939769362699,53.2140382029104,17.33859,15.71753,15.13809,14.95152,14.88895,1345,301,6,168,116.0276,516.4025,880.5667,1045.667,1107.695,2607585621669079040,STAR,-0.0001065469,2316,53757,5
1237653010836226084,23.6150163133753,-1.26219410200217,18.78837,18.63842,18.80882,18.66829,18.30801,1755,301,1,534,30.52418,35.04528,29.9547,34.09367,47.49964,8834066972469907456,QSO,0.434182,7846,56984,932
1237661850401702020,203.946018396596,42.7641331126132,17.56349,15.98991,15.18947,14.77095,14.45377,3813,301,2,319,94.31997,401.8252,839.8716,1234.865,1653.828,1513245530644310016,GALAXY,0.0604611,1344,52792,131
1237662641732387091,243.821142907252,27.6829893116216,19.24471,18.03699,17.55356,17.30432,17.08103,3997,301,4,59,20.04905,60.98249,95.1862,119.7492,147.0882,1775565927081863168,GALAXY,0.0518801,1577,53495,79
1237651496832794814,121.286943901407,48.1227949464154,19.35939,18.27234,17.82062,17.56268,17.40248,1402,301,5,115,18.03924,49.09769,74.43061,94.39012,109.3927,493255791235590144,GALAXY,0.02826772,438,51884,406
1237648704057114772,222.034034696106,-0.282045628043859,17.81553,16.88468,16.62523,16.54511,16.52566,752,301,3,524,74.77985,176.2501,223.8248,240.9655,245.3201,3303436583776053248,STAR,-4.893076e-05,2934,54626,168
1237657630050943160,136.051489573241,41.1828754956958,18.26513,17.22533,16.96013,16.80676,16.76671,2830,301,5,189,49.42477,128.7862,164.4175,189.3631,196.4763,1351153050496034816,GALAXY,0.01688509,1200,52668,266
1237661386545692884,249.954926659377,32.7173901140881,18.91667,17.76481,17.59054,17.54146,17.54988,3705,301,2,326,27.12196,78.3568,91.99907,96.25338,95.50379,1508868099791677440,STAR,2.834959e-05,1340,52781,590
1237663546903494666,127.452437197283,54.9942370485191,18.89928,17.85546,17.4522,17.24861,17.20186,4208,301,2,162,27.55975,72.0799,104.5008,126.0533,131.5953,3785337966952554496,STAR,-0.0002067529,3362,54939,227
